timestamp,tag_id,x,y,z,anchor_1_dist,anchor_2_dist,anchor_3_dist,anchor_4_dist,anchor_5_dist,anchor_6_dist
2025-11-25 13:52:43.624,1,2.502299,3.66295,2.054553,4.502234,3.913707,0,8.786847,8.831479,4.786604
2025-11-25 13:52:43.624,1,2.508576,3.666123,2.134907,4.500786,3.867371,0,8.72683,8.82646,4.779647
2025-11-25 13:52:43.674,1,2.508751,3.68695,2.179257,4.493558,3.776683,0,8.73367,8.864537,4.783477
2025-11-25 13:52:43.724,1,2.475465,3.708397,2.006027,4.489412,3.707674,0,8.745208,8.913227,4.782589
2025-11-25 13:52:43.771,1,2.427431,3.712507,1.804232,4.474454,3.652867,0,8.822075,8.89526,4.788949
2025-11-25 13:52:43.820,1,2.418993,3.715551,1.813485,4.465827,3.611649,0,8.8979,8.854934,4.790604
2025-11-25 13:52:43.882,1,2.399526,3.725644,1.796923,4.452882,3.568164,0,8.938923,8.871018,4.813854
2025-11-25 13:52:43.925,1,2.383035,3.701418,1.791682,4.452497,3.705405,0,8.954732,8.856151,4.821654
2025-11-25 13:52:43.974,1,2.379681,3.693338,1.858796,4.440281,3.653574,0,8.9543,8.855511,4.820514
2025-11-25 13:52:44.032,1,2.367535,3.691818,1.822511,4.437932,3.590291,0,8.978231,8.871247,4.80519
